0.00590232	17714.6
0.00592116	17747
0.00593999	17779.3
0.00595882	17811.5
0.00597766	17843.6
0.00599649	17875.7
0.00601532	17907.6
0.00603542	17941.6
0.00605551	17975.6
0.0060756	18009.4
0.00609569	18043.1
0.00611578	18076.7
0.00613587	18110.2
0.00615596	18143.7
0.00617606	18177
0.00619615	18210.3
0.00621624	18243.4
0.00623633	18276.5
0.00625642	18309.4
0.00627651	18342.2
0.00629661	18375
0.0063167	18407.6
0.00633679	18440.2
0.00635688	18472.6
0.00637697	18505
0.00639706	18537.2
0.00641715	18569.4
0.00643859	18603.6
0.00646002	18637.6
0.00648145	18671.6
0.00650289	18705.4
0.00652432	18739.1
0.00654576	18772.7
0.00656719	18806.2
0.00658862	18839.6
0.00661006	18872.8
0.00663149	18905.9
0.00665292	18938.9
0.00667436	18971.8
0.00669579	19004.6
0.00671722	19037.3
0.00673866	19069.8
0.00676009	19102.2
0.00678152	19134.5
0.00680296	19166.7
0.00682439	19198.7
0.00684583	19230.7
0.00686869	19264.6
0.00689156	19298.4
0.00691442	19332.1
0.00693729	19365.6
0.00696015	19399
0.00698302	19432.2
0.00700588	19465.4
0.00702875	19498.3
0.00705161	19531.2
0.00707448	19563.9
0.00709734	19596.4
0.00712021	19628.9
0.00714307	19661.2
0.00716594	19693.3
0.00718881	19725.3
0.00721167	19757.2
0.00723454	19788.9
0.0072574	19820.5
0.00728027	19852
0.00730313	19883.3
0.00730313	19883.3
0.00732753	19916.5
0.00735192	19949.6
0.00737631	19982.6
0.0074007	20015.4
0.0074251	20048
0.00744949	20080.4
0.00747388	20112.8
0.00749827	20144.9
0.00752267	20176.9
0.00754706	20208.7
0.00757145	20240.4
0.00759585	20271.9
0.00762024	20303.3
0.00764463	20334.5
0.00766902	20365.5
0.00769342	20396.4
0.00771781	20427.1
0.0077422	20457.7
0.0077666	20488.1
0.00779099	20518.3
0.00779099	20518.3
0.00781701	20550.4
0.00784303	20582.4
0.00786905	20614.1
0.00789508	20645.7
0.0079211	20677.1
0.00794712	20708.3
0.00797314	20739.3
0.00799917	20770.2
0.00802519	20800.8
0.00805121	20831.3
0.00807723	20861.7
0.00810325	20891.8
0.00812928	20921.8
0.0081553	20951.6
0.00818132	20981.2
0.00820734	21010.6
0.00823337	21039.9
0.00825939	21069
0.00828541	21097.9
0.00831143	21126.7
0.00831143	21126.7
0.00833919	21157.2
0.00836695	21187.5
0.00839471	21217.5
0.00842247	21247.4
0.00845024	21277.1
0.008478	21306.6
0.00850576	21335.9
0.00853352	21365.1
0.00856128	21394
0.00858904	21422.7
0.0086168	21451.2
0.00864456	21479.6
0.00867232	21507.8
0.00870008	21535.7
0.00872784	21563.5
0.0087556	21591.1
0.00878336	21618.5
0.00881112	21645.7
0.00883888	21672.8
0.00886664	21699.6
0.00886664	21699.6
0.00889626	21728.1
0.00892587	21756.3
0.00895549	21784.3
0.0089851	21812.2
0.00901472	21839.8
0.00904433	21867.2
0.00907395	21894.4
0.00910356	21921.4
0.00913318	21948.2
0.00916279	21974.8
0.00919241	22001.2
0.00922202	22027.4
